Price,Close,High,Low,Open,Volume
1995-10-23,0.009534936217134478,0.011751142116064725,0.009998110713247802,0.01320390914852196,0.005191577331673935
1995-10-30,0.011008781422840237,0.009757089235745536,0.009998111007144591,0.009523654062999992,0.010153547260553581
1995-11-06,0.009166476922818377,0.009938369189182937,0.009618114294729401,0.01136378306456908,0.03297572849446079
1995-11-13,0.00990339952567126,0.00848814972359631,0.008098117160881435,0.008787603696691413,0.021838031263026123
1995-11-20,0.010640314100082787,0.009938361199754985,0.010378104476922233,0.010259700161016792,0.02547946892652
1995-11-27,0.009534936217134478,0.009031980916940555,0.009808111216045624,0.01044371818649792,0.01656939391260616
1995-12-04,0.009350709580641933,0.00848815252159373,0.009618116077131682,0.009523658066327679,0.02756033774636444
1995-12-11,0.011193010066443118,0.009938364565123035,0.009808109352152788,0.009339639091572377,0.030708127770973984
1995-12-18,0.011561475382090233,0.010300923181150232,0.010948109752514926,0.010995756107246431,0.029040866806848028
1995-12-25,0.011377242724266677,0.01066347655478563,0.01151810416402509,0.011547793024958843,0.005911935380166621
1996-01-01,0.013035318580685653,0.012476247697635367,0.012278099990980493,0.011731803816926808,0.012287803526253215
1996-01-08,0.012114165327119557,0.011932418471040542,0.0124681006438601,0.013387920805055626,0.013781658755392131
1996-01-15,0.013588018561266662,0.013382642987652302,0.012848105650189547,0.012283849403568975,0.034576358615310096
1996-01-22,0.013035318580685653,0.012476247697635367,0.013418096873363046,0.01393995593876342,0.02838730514409975
1996-01-29,0.014877625087817852,0.013382635402320693,0.013228097369310243,0.013019893851159611,0.06480135069410302
1996-02-05,0.016351476314854622,0.01519541503249308,0.015318093402059144,0.014676011332929268,0.031081674349492595
1996-02-12,0.016535710979788513,0.016826914862272987,0.016838093284481194,0.016332131080899218,0.032855710205328945
1996-02-19,0.015430319047067848,0.01537668976909739,0.015888089110057846,0.016884163142846208,0.013181401767265169
1996-02-26,0.013772241183538533,0.013926467109239048,0.01341809596000407,0.015228045032878288,0.025439407649320133
1996-03-04,0.013219551238509212,0.01283880460983128,0.01341809868237897,0.014307983517483224,0.03577670704909626
1996-03-11,0.013956473841362088,0.012838805906863529,0.013798098974426468,0.013203909781061072,0.016849491768069706
