Price,Close,High,Low,Open,Volume
1995-10-25,0.012355914307328238,0.012371613311605854,0.012625273522455066,0.013033699226310003,0.000478558873229606
1995-10-26,0.011626480280967116,0.011646967518556697,0.011153414109942568,0.012307145085435399,0.0026025583408375
1995-10-27,0.009438144427374971,0.010559975504284476,0.009681538922234929,0.011217290487999633,0.009931488858284387
1995-10-30,0.009985233854296487,0.009291839131123724,0.00968154613005512,0.009400891959663786,0.007777788296915151
1995-10-31,0.010167588387415147,0.00947299669456352,0.01041747407560153,0.010127449129889195,0.000239279436614803
1995-11-01,0.010167588387415147,0.00947299669456352,0.01041747407560153,0.010127449129889195,0.0
1995-11-02,0.01034995484094867,0.009654166100172936,0.010601463376085593,0.01030909564341057,0.00017950598542010434
1995-11-03,0.01089703830766275,0.010378822298893765,0.010785448084951828,0.010490737623780466,0.01594428965843185
1995-11-06,0.011261757307579123,0.010559983522795956,0.01152137981227456,0.011217298527627787,0.011696476355052072
1995-11-07,0.01089703830766275,0.010197658527441684,0.011153415242214396,0.010854019352833541,0.005145343230480302
1995-11-08,0.010714673840865038,0.010197654839864735,0.010785444395051061,0.010854015655545396,0.02025206204484234
1995-11-09,0.0090734254274586,0.009654161784643839,0.009313574352174758,0.010309091316516568,0.025606612354504087
1995-11-10,0.0090734254274586,0.0085671795013056,0.009313574352174758,0.009219246475641108,0.012623893007749944
1995-11-13,0.008343985440890045,0.008023691298187837,0.008577643207639008,0.008674327001493379,0.00717949688946014
1995-11-14,0.007614545454321494,0.007661366910178385,0.007841712063103247,0.008311048435643393,0.0040981940435570255
1995-11-15,0.007614545454321494,0.007117875621501289,0.007841712063103247,0.007766125867810543,0.02811951051854954
1995-11-16,0.008161622960828143,0.007661362088160479,0.008025690856389033,0.007766121151980434,0.009333197450829375
1995-11-17,0.009802867400762964,0.009110669725514312,0.008761622910085929,0.008492682378046108,0.0016153682369449307
1995-11-20,0.010714673840865038,0.010016491095527208,0.010049512452690956,0.01012745453939883,0.015764783673011748
1995-11-21,0.01107939482751722,0.010559981805121058,0.011337394520621347,0.011035655971891703,0.029465712593282317
1995-11-22,0.01089703830766275,0.010197658527441684,0.011153415242214396,0.010854019352833541,0.000628178133052361
1995-11-24,0.010532313347538947,0.010016491357279037,0.010785444658907963,0.010672375080645965,0.012653779733347293
1995-11-27,0.009985233854296487,0.009654166631792629,0.010233496801610004,0.010309096176430279,0.01148708364403462
1995-11-28,0.009802867400762964,0.009472997139178945,0.00986552398812022,0.01012744957567551,0.005414509392692455
1995-11-29,0.009620510880908494,0.00892951018837958,0.009865528222718993,0.009582531357144148,0.0007479106672777666
1995-11-30,0.009438144427374971,0.008929504477656542,0.009497555421361091,0.009219244055863574,0.012294767762507083
1995-12-01,0.009438144427374971,0.008748340782770167,0.009497555421361091,0.009400884843622776,0.008585472415387617
1995-12-04,0.00925578592078469,0.008748342984024179,0.00949755763941256,0.009400887050673769,0.012564119556555245
1995-12-05,0.0090734254274586,0.009110670642974718,0.009313574352174758,0.009764168896078835,0.008017067733529955
1995-12-06,0.0090734254274586,0.0085671795013056,0.009313574352174758,0.009037605668828526,0.02773061182211198
1995-12-07,0.0090734254274586,0.0085671795013056,0.009313574352174758,0.009219246475641108,0.012773512267572699
1995-12-08,0.00925578592078469,0.0085671792719405,0.00949755763941256,0.009219246245671978,0.002093927110174537
1995-12-11,0.009620510880908494,0.00892951018837958,0.009497561131054834,0.009219249692854198,0.012922945895559446
1995-12-12,0.010167588387415147,0.009654160398027535,0.010233490566016539,0.009945808333529765,0.011786322163680129
1995-12-13,0.011261757307579123,0.010559983522795956,0.010601464274876194,0.010309096530756621,0.017888783140619643
1995-12-14,0.01107939482751722,0.010559981805121058,0.011337394520621347,0.01121729680542941,0.01693147976232442
1995-12-15,0.01107939482751722,0.010559981805121058,0.01115341097337858,0.011035655971891703,0.010709286251159503
1995-12-18,0.01034995484094867,0.010197655111834783,0.010601463376085593,0.010854015928231672,0.004636711999817338
1995-12-19,0.01089703830766275,0.010197658527441684,0.010601466768339557,0.010309098992470024,0.02297416728806924
1995-12-20,0.011261757307579123,0.010559983522795956,0.01078544557274084,0.010490735143558158,0.02285462038567984
1995-12-21,0.011444121774376835,0.010922314734169087,0.011521383521580731,0.01121730218970233,0.002662331792032199
1995-12-22,0.011444121774376835,0.010741150954710439,0.011337399934818254,0.011398943062256523,0.01337180367502771
1995-12-26,0.011991197294147677,0.01128463548719944,0.011705360342547341,0.011398936382611422,0.0028717245030496527
1995-12-27,0.011626480280967116,0.011103476228794254,0.011889348391165575,0.011762222516514343,0.000927416652697871
1995-12-28,0.011261757307579123,0.010559983522795956,0.01152137981227456,0.011217298527627787,0.0026922185176295483
1995-12-29,0.011261757307579123,0.010559983522795956,0.0111534126925077,0.010854016835592973,0.008136800267755361
1996-01-02,0.011991197294147677,0.01128463548719944,0.011889343880634997,0.011580577207110586,0.000388898696437558
1996-01-03,0.013450087200963835,0.013096274572791148,0.012625281879175018,0.012307144302322043,0.016841819585532374
1996-01-04,0.013450087200963835,0.013096274572791148,0.013729183267958944,0.013396989407534409,0.006371812770987675
1996-01-05,0.012903001747513944,0.01309627133894145,0.013177229397414713,0.013760265633689926,0.0053248492159004065
1996-01-08,0.013085360254104221,0.012552780115863185,0.013361210680237086,0.013215343131628659,0.0019743802077851393
1996-01-09,0.012355914307328238,0.012371613311605854,0.012625273522455066,0.013033699226310003,0.0035598617191327205
1996-01-10,0.011991197294147677,0.011465799218729285,0.012257310956810317,0.01212549968060809,0.008376079704370163
1996-01-11,0.011991197294147677,0.01128463548719944,0.01207332741872266,0.011762218031609756,0.008256347170144758
1996-01-12,0.011991197294147677,0.01128463548719944,0.01207332741872266,0.011762218031609756,0.010110994843704492
1996-01-15,0.012355914307328238,0.011646958508858782,0.012441290015690552,0.012125495258435664,0.017410224267390036
1996-01-16,0.013632445707554116,0.01291511079531076,0.012993246802356829,0.012670423825741536,0.010649512799964804
1996-01-17,0.013997156760527246,0.014002082654402148,0.01428112110317979,0.013941899264708882,0.018487074548074654
1996-01-18,0.013814800240672775,0.013277432075698826,0.013913160563512052,0.013760262645650724,0.007897335199304549
1996-01-19,0.013450087200963835,0.013277438330621292,0.013729183267958944,0.013760268876055937,0.024469988622624773
1996-01-22,0.013814800240672775,0.013096268358750556,0.014097141824772843,0.013760262645650724,0.02357245869552425
1996-01-23,0.013632445707554116,0.013096272310910055,0.013913164550781317,0.0137602666082182,0.005623902103709908
1996-01-24,0.012903001747513944,0.012733946093181807,0.013177229397414713,0.013396986207830872,0.02153830503654441
1996-01-25,0.013085360254104221,0.012371616394347073,0.013177227152319023,0.01285206150271053,0.006551318756407779
1996-01-26,0.012903001747513944,0.012371618620072205,0.012993245854223885,0.01303370454875615,0.007747901571317802
1996-01-29,0.013085360254104221,0.012371616394347073,0.012809260096482892,0.01285206150271053,0.024170750102979262
1996-01-30,0.012903001747513944,0.01255278235662701,0.013177229397414713,0.01303370454875615,0.024529762073819468
1996-01-31,0.013085360254104221,0.012371616394347073,0.013361210680237086,0.013033702317169592,0.032098157659717165
1996-02-01,0.013267726707637744,0.0129151133192853,0.013545199980721146,0.013215348830690964,0.029884498015317226
1996-02-02,0.014726606680774853,0.014002089728763453,0.013913163284036105,0.013578626754869821,0.03601684571785409
1996-02-05,0.014726606680774853,0.014002089728763453,0.01483307872849681,0.014486828659986723,0.009153877097245279
1996-02-06,0.015820765667259776,0.015089066688521205,0.014833073432938939,0.014486823431858668,0.007628169037092397
1996-02-07,0.015456046667343407,0.015089069125596174,0.01575299341432841,0.015758311434421593,0.01776905060639424
1996-02-08,0.016185494600855197,0.01545140155235016,0.01575299836343052,0.015395034702218176,0.016452920889094818
1996-02-09,0.016185494600855197,0.015813729045316707,0.016304949023252024,0.016303238899678052,0.020072556059422236
1996-02-12,0.016185494600855197,0.015632565298833438,0.01648893257652586,0.016121598060186072,0.01435880814708427
1996-02-13,0.01636785310744548,0.015813726796195304,0.016304946780155413,0.016484877484125582,0.011816208889277478
1996-02-14,0.016185494600855197,0.015994892791799976,0.016304949023252024,0.016666520578661997,0.027640951645319933
1996-02-15,0.01636785310744548,0.016357215767891793,0.01648893031975182,0.016303236658136877,0.0063419260453903255
1996-02-16,0.01636785310744548,0.017444198165984616,0.01667291385934823,0.017029797728876084,0.014897326103344585
1996-02-20,0.016185494600855197,0.015994892791799976,0.016304949023252024,0.016666520578661997,0.0032307364738898615
1996-02-21,0.015820765667259776,0.015089066688521205,0.01593697447703863,0.01575830899092861,0.00424781330337978
1996-02-22,0.015456046667343407,0.015089069125596174,0.01556900989179436,0.015758311434421593,0.01402986853367742
1996-02-23,0.015273694120960562,0.01472674987042716,0.01538503457063724,0.015395038014929327,0.009423043259457432
1996-02-26,0.014908975121044186,0.014364424891140334,0.015201053574692145,0.015031758856244847,0.0005982914074550116
1996-02-27,0.01436188370738686,0.01454557941193566,0.014649093690901652,0.015213390445753113,0.011875982340472177
1996-02-28,0.013267726707637744,0.013639766130592682,0.013545199980721146,0.01430519171372196,0.005025610696254896
1996-02-29,0.012720647214395284,0.012371624877750476,0.012993252123423183,0.013033710822913958,0.01896563342130426
1996-03-01,0.013632445707554116,0.01291511079531076,0.01336121390172663,0.013033705497639011,0.02195709045857932
1996-03-04,0.014179521227324958,0.013458595327799765,0.013913160100625767,0.014123543799337614,0.009034144563019873
1996-03-05,0.013450087200963835,0.013458602088451432,0.013729183267958944,0.014123550577793393,0.01735026518435933
1996-03-06,0.013632445707554116,0.01291511079531076,0.01354519745141152,0.013396987169536476,0.008734906043374364
1996-03-07,0.012903001747513944,0.01255278235662701,0.012993245854223885,0.013215345378293513,0.022375875880614227
1996-03-08,0.013085360254104221,0.012371616394347073,0.012993243624400961,0.01285206150271053,0.024110976651784563
1996-03-11,0.013267726707637744,0.0129151133192853,0.013361216414061008,0.01303370797798314,0.007119537806429433
1996-03-12,0.013267726707637744,0.0129151133192853,0.013545199980721146,0.013215348830690964,0.006760711467425232
1996-03-13,0.013450087200963835,0.012733949284481091,0.013729183267958944,0.013396989407534409,0.000239279436614803
1996-03-14,0.013814800240672775,0.013096268358750556,0.013729177040232922,0.013760262645650724,0.01076924533419021
1996-03-15,0.013814800240672775,0.0134585957926471,0.013913160563512052,0.014123544265409118,0.014269147970292223
1996-03-18,0.013814800240672775,0.013277432075698826,0.014097141824772843,0.013941903455529923,0.003978647141167628
1996-03-19,0.013632445707554116,0.013096272310910055,0.013913164550781317,0.0137602666082182,0.0030213437628724077
1996-03-20,0.013085360254104221,0.012733943837379297,0.012993243624400961,0.013396983946087725,0.009722096147266933
1996-03-21,0.012538272813918519,0.012190447390857046,0.012809254805277436,0.012852056206826582,0.015136605539959387
1996-03-22,0.012173553814002147,0.012190449833127745,0.012441290235217268,0.01285205865552898,0.0034999026361020136
1996-03-25,0.012355914307328238,0.011646958508858782,0.011889339495397009,0.011762213671285925,0.028867421185827306
1996-03-26,0.011991197294147677,0.012190454144848652,0.012257310956810317,0.012852062978604762,0.004128266400990383
1996-03-27,0.012442859826610829,0.011733333320363975,0.011763659017449296,0.011831390966862825,0.01600424874146256
1996-03-28,0.013007428555194666,0.012294196236768687,0.012523118701382454,0.012393731066111394,0.014837552652149887
1996-03-29,0.01319561813138928,0.012481150542236927,0.012902849689440795,0.012581177764419521,0.00424781330337978
1996-04-01,0.013383813667791324,0.012855067496970437,0.013662319978287216,0.013330977506736454,0.01079913205978756
1996-04-02,0.01319561813138928,0.013415934061667885,0.013472449722952836,0.01408077018516586,0.011397423467242571
1996-04-03,0.013007428555194666,0.012481152957427041,0.01328258548086472,0.013143527343749887,0.00454705182302529
1996-04-04,0.013383813667791324,0.012668110768789978,0.013472453275777464,0.01314352842978492,0.0036495218959247686
1996-04-08,0.012254668263680404,0.012294204145044852,0.012523126508096857,0.012956086203442798,0.0157348969474144
1996-04-09,0.012066474714014171,0.011359418788342684,0.012143391517012629,0.012018839098366688,0.0025427848896428015
1996-04-10,0.012819242952471676,0.012107245878690326,0.012712991766857641,0.012393737355597333,0.015495617510799597
1996-04-11,0.013383813667791324,0.012668110768789978,0.012902853168248204,0.012581181198930308,0.010619626074367455
