Price,Close,High,Low,Open,Volume,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,SMA_4
2020-02-05,209.30598449707028,213.06247997385705,208.78181338186243,209.9951532450393,233800.0,208.1023712158203,202.7151336669922,200.52142333984372,204.21966552734372,205.16122817993164
2020-02-06,197.0561065673828,209.247758659401,193.09576324749588,209.247758659401,989300.0,209.3059844970703,208.1023712158203,202.7151336669922,200.52142333984372,204.2948989868164
2020-02-07,195.34771728515625,197.978244616244,193.68786184119972,197.0463930876359,280399.99999999994,197.0561065673828,209.3059844970703,208.1023712158203,202.7151336669922,202.45304489135742
2020-02-10,198.49270629882807,199.3663051025192,194.7167931216048,194.9885800743655,241999.99999999997,195.34771728515625,197.0561065673828,209.3059844970703,208.1023712158203,200.05062866210935
2020-02-11,198.81301879882807,201.5891261180926,198.35680183668728,199.57984305637368,274400.0,198.49270629882807,195.34771728515625,197.0561065673828,209.3059844970703,197.42738723754883
2020-02-12,202.4433441162109,204.82148748542207,198.017082293571,198.07532024208805,348600.0,198.81301879882807,198.49270629882807,195.34771728515625,197.0561065673828,198.77419662475583
2020-02-13,200.7640686035156,202.88012621237843,200.62817513149028,202.45304302263992,221299.99999999997,202.4433441162109,198.81301879882807,198.49270629882807,195.34771728515625,200.12828445434565
2020-02-14,198.06561279296875,201.04556795403116,197.04640429127545,200.92909206056166,250299.99999999997,200.7640686035156,202.4433441162109,198.81301879882807,198.49270629882807,200.02151107788083
2020-02-18,195.50303649902344,197.45408174150316,195.32830785018507,196.63872087699923,395300.0,198.06561279296875,200.7640686035156,202.4433441162109,198.81301879882807,199.1940155029297
2020-02-19,195.3380279541016,197.40554912962435,194.87209475540251,196.81343864947968,216199.99999999997,195.50303649902344,198.06561279296875,200.7640686035156,202.4433441162109,197.41768646240234
2020-02-20,193.1734161376953,195.6000959712433,193.04723885802005,195.19241553656065,294000.0,195.3380279541016,195.50303649902344,198.06561279296875,200.7640686035156,195.52002334594727
2020-02-21,193.3772735595703,194.90122087039583,192.5327936743128,193.1540231507292,313800.0,193.1734161376953,195.3380279541016,195.50303649902344,198.06561279296875,194.34793853759766
2020-02-24,188.23269653320312,191.11559331413648,187.2134880571992,189.79547891340172,359900.0,193.3772735595703,193.1734161376953,195.3380279541016,195.50303649902344,192.53035354614258
2020-02-25,182.3407287597656,189.49457617504515,182.0495242172567,188.766572224412,249700.0,188.23269653320312,193.3772735595703,193.1734161376953,195.3380279541016,189.2810287475586
2020-02-26,183.82586669921875,185.91280555880869,182.77753916985145,184.05881849822535,350200.0,182.3407287597656,188.23269653320312,193.3772735595703,193.1734161376953,186.94414138793945
2020-02-27,177.4485321044922,184.10734209737916,177.43883071730968,182.3407268970873,221199.99999999997,183.82586669921875,182.3407287597656,188.23269653320312,193.3772735595703,182.96195602416992
2020-02-28,175.95372009277344,176.69142549121796,169.90642278253765,174.8568559775445,570600.0,177.4485321044922,183.82586669921875,182.3407287597656,188.23269653320312,179.8922119140625
2020-03-02,184.56358337402344,185.5342554260192,175.6334034579184,176.62349309811253,356100.0,175.95372009277344,177.4485321044922,183.82586669921875,182.3407287597656,180.44792556762695
2020-03-03,181.80686950683597,187.80561538858845,179.47724780796477,184.7674220844734,306400.0,184.56358337402344,175.95372009277344,177.4485321044922,183.82586669921875,179.94317626953125
2020-03-04,193.1443023681641,193.15401856697807,183.09785647337745,184.291778836491,314099.99999999994,181.80686950683597,184.56358337402344,175.95372009277344,177.4485321044922,183.86711883544922
