Price,Close,High,Low,Open,Volume
Ticker,BAP,BAP,BAP,BAP,BAP
Date,,,,,
1996-01-01,6.477730751037598,6.8716464684438305,6.127582968348219,6.127582968348219,1540424
1996-02-01,6.390194416046143,7.703247650375011,6.390194416046142,6.521499847102903,1505292
1996-03-01,6.302655220031738,6.740339296408866,5.908739066985063,6.47772906583026,1326093
1996-04-01,7.217846870422363,7.801643169639635,6.188016308779638,6.549360521377473,1783756
1996-05-01,7.854717254638672,7.960862367571737,7.270921354812934,7.270921354812934,2037606
1996-06-01,8.43851375579834,8.544658862324857,7.907789889145238,7.907789889145238,1931729
1996-07-01,8.43851375579834,8.863093071251418,8.385441757861576,8.491585753735102,1591878
1996-08-01,8.279297828674316,8.544660077399369,8.06700814075959,8.385442950294967,862524
1996-09-01,8.067008018493652,8.544659947893997,7.960862898481768,8.332369707870228,1059468
1996-10-01,7.43013858795166,8.279297283717563,7.430138587951659,8.067007609776088,1010507
1996-11-01,7.323992729187012,7.8016445858566925,7.058630524889802,7.37706528111175,1759199
1996-12-01,7.854717254638672,8.120080036971334,7.323993355952937,7.323993355952937,2950053
1997-01-01,8.916167259216309,9.128456400537718,7.589356516334613,7.589356516334613,2041860
1997-02-01,9.765326499938965,10.03068932724776,8.756950532798662,8.916167673857315,1927476
1997-03-01,9.924544334411621,10.242978620959535,9.499963804810053,9.65918150341064,1259431
1997-04-01,10.937164306640625,11.262674858508658,9.928080346982027,9.928080346982027,1194788
1997-05-01,11.783493995666504,12.36941397551033,10.546552825182355,11.00226811276435,1899157
1997-06-01,11.457982063293457,12.56471965736601,10.93716557408397,11.913697342852556,2979310
1997-07-01,10.025733947753906,11.848594871951757,9.570018716704443,11.457980843622838,3883460
1997-08-01,10.969714164733887,11.034816501134031,9.895529020134248,9.960631356534392,1939842
1997-09-01,9.895528793334961,11.523082624699072,9.700222923945063,11.034816248222993,3270180
1997-10-01,9.34216022491455,10.286141199831311,7.812259397796123,9.895528343474922,2737588
1997-11-01,9.50491714477539,10.286142993733899,8.788793071451966,9.30961011486858,2528780
1997-12-01,9.374711990356445,9.700223690624199,8.984099653036608,9.439814330409996,2192086
1998-01-01,9.049199104309082,9.37470958574929,8.495830491126917,9.309607262394444,930208
1998-02-01,8.398179054260254,9.439813573230445,8.072667947769318,9.114303034406621,1685778
1998-03-01,9.237996101379395,9.30960786698658,8.235422867873094,8.430729282954369,1622400
1998-04-01,9.872343063354492,10.388063401069662,9.356624477672595,9.356624477672595,4183845
1998-05-01,9.356622695922852,10.019689489537198,9.13560023671441,9.872341183398238,1716949
1998-06-01,8.656720161437988,9.393461855509308,8.214674560984086,9.393461855509308,949855
1998-07-01,7.772629737854004,9.02509123293627,7.772629737854005,8.546208535868532,1072873
1998-08-01,5.636077404022217,7.809467355755167,5.636077404022217,7.809467355755167,2065843
1998-09-01,4.309940814971924,6.262307701148835,4.12575539741068,5.525565446892769,4469258
1998-10-01,3.9784066677093506,4.825660088242855,3.425849885966272,4.236266226650973,1846511
1998-11-01,6.483330249786377,6.7780269200463685,4.088918343896211,4.088918343896211,3954540
1998-12-01,5.3045430183410645,6.52016737487594,4.751986174091886,6.33598195479658,2052335
