Price,Close,High,Low,Open,Volume,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,SMA_4
2020-02-05,0.8913384052825161,0.9158836391152465,0.9048212693390286,0.9078050863819618,0.07251707829742512,208.1023712158203,202.7151336669922,200.52142333984372,204.21966552734372,205.16122817993164
2020-02-06,0.80013034624236,0.8872783405347853,0.7891599372972954,0.9021685353672839,0.4033543527763181,209.3059844970703,208.1023712158203,202.7151336669922,200.52142333984372,204.2948989868164
2020-02-07,0.787410311690892,0.8027720850346569,0.7935257853891476,0.8101507166467279,0.09292345419513048,197.0561065673828,209.3059844970703,208.1023712158203,202.7151336669922,202.45304489135742
2020-02-10,0.8108267363512919,0.8131806788439018,0.8011126260183462,0.794631514004845,0.07610789980732177,195.34771728515625,197.0561065673828,209.3059844970703,208.1023712158203,200.05062866210935
2020-02-11,0.8132116647219246,0.8298488581419401,0.8279522862912386,0.8292569829568182,0.09029602382203539,198.49270629882807,195.34771728515625,197.0561065673828,209.3059844970703,197.42738723754883
2020-02-12,0.8402417239423822,0.854087237412797,0.8254473590124872,0.817910473685246,0.12278857943597829,198.81301879882807,198.49270629882807,195.34771728515625,197.0561065673828,198.77419662475583
2020-02-13,0.8277384597477723,0.8395296290607761,0.8447002922322221,0.8509255078517368,0.06704326502014363,202.4433441162109,198.81301879882807,198.49270629882807,195.34771728515625,200.12828445434565
2020-02-14,0.8076467561162498,0.8257729002154979,0.8182900498258271,0.8394324792605734,0.07974251182343667,200.7640686035156,202.4433441162109,198.81301879882807,198.49270629882807,200.02151107788083
2020-02-18,0.788566761094697,0.7988415657907124,0.805621639279484,0.8070762158988296,0.14323874583990193,198.06561279296875,200.7640686035156,202.4433441162109,198.81301879882807,199.1940155029297
2020-02-19,0.7873381685165711,0.7984776362296138,0.8022577450049256,0.8083938674535514,0.06480994920301278,195.50303649902344,198.06561279296875,200.7640686035156,202.4433441162109,197.41768646240234
2020-02-20,0.771221269761904,0.784939156636671,0.7888021419648049,0.7961687595286164,0.09887896304081276,195.3380279541016,195.50303649902344,198.06561279296875,200.7640686035156,195.52002334594727
2020-02-21,0.772739116705104,0.7796985297907641,0.7850088724864887,0.7807960194908252,0.10754948327202662,193.1734161376953,195.3380279541016,195.50303649902344,198.06561279296875,194.34793853759766
2020-02-24,0.7344344994794613,0.7513113954145634,0.7457868906655515,0.7554672222363177,0.12773690663864076,193.3772735595703,193.1734161376953,195.3380279541016,195.50303649902344,192.53035354614258
2020-02-25,0.6905650872594412,0.739155938843717,0.7077103238289751,0.7477076195401313,0.07947976878612717,188.23269653320312,193.3772735595703,193.1734161376953,195.3380279541016,189.2810287475586
2020-02-26,0.7016228749077688,0.7122974583733612,0.7130783532845822,0.7122036239906728,0.12348922753547031,182.3407287597656,188.23269653320312,193.3772735595703,193.1734161376953,186.94414138793945
2020-02-27,0.6541396009050956,0.6987589015213598,0.6737133043580458,0.6992464643539946,0.06699947451392538,183.82586669921875,182.3407287597656,188.23269653320312,193.3772735595703,182.96195602416992
2020-02-28,0.6430097836937451,0.6431494634313084,0.6181729785427709,0.6428061033507873,0.22000350324049747,177.4485321044922,183.82586669921875,182.3407287597656,188.23269653320312,179.8922119140625
2020-03-02,0.7071156403391227,0.7094588395901014,0.6604009586791199,0.656129373877294,0.1260728674023472,175.95372009277344,177.4485321044922,183.82586669921875,182.3407287597656,180.44792556762695
2020-03-03,0.6865901687712875,0.7264909959541277,0.6887436041430289,0.7175476288039535,0.104308985811876,184.56358337402344,175.95372009277344,177.4485321044922,183.82586669921875,179.94317626953125
2020-03-04,0.7710044994050461,0.7665968535607506,0.7154402178511542,0.7139605176801149,0.10768085479068137,181.80686950683597,184.56358337402344,175.95372009277344,177.4485321044922,183.86711883544922
2020-03-05,0.7224372600067835,0.751529795329827,0.725245621252956,0.7471951589348862,0.14433350849535823,193.1443023681641,181.80686950683597,184.56358337402344,175.95372009277344,186.5340347290039
2020-03-06,0.6811696601255529,0.6939549603237036,0.6677012787603168,0.7030530552335996,0.16942546855841653,186.6213836669922,193.1443023681641,181.80686950683597,184.56358337402344,185.6628532409668
2020-03-09,0.5949482281835204,0.6125058485939185,0.6014964717167711,0.6051789668742755,0.10952005605184797,181.078857421875,186.6213836669922,193.1443023681641,181.80686950683597,182.5858154296875
2020-03-10,0.6481410379744058,0.6472983559248566,0.6050752401480132,0.6454414169486629,0.18405149763531267,169.49871826171875,181.078857421875,186.6213836669922,193.1443023681641,178.4604606628418
2020-03-11,0.5684966776932111,0.6184017676282496,0.5872536260886828,0.6247246309650449,0.14858118759852865,176.64288330078125,169.49871826171875,181.078857421875,186.6213836669922,173.2916374206543
2020-03-12,0.44136881618674695,0.47682999504796886,0.41819887997471217,0.40386738615137996,0.19219653179190752,165.9460906982422,176.64288330078125,169.49871826171875,181.078857421875,165.23990631103516
2020-03-13,0.5893833195778452,0.5907423856292615,0.4849761175552748,0.5320479453755893,0.18076720966894377,148.87193298339844,165.9460906982422,176.64288330078125,169.49871826171875,165.0530548095703
2020-03-16,0.41274910768266293,0.5012140228546689,0.42864861314674074,0.4652127333997593,0.1639954457873533,168.75131225585938,148.87193298339844,165.9460906982422,176.64288330078125,157.14936065673828
2020-03-17,0.39316308793917776,0.45135452357262884,0.4087513425600694,0.4360041292876453,0.11569451742862147,145.02810668945312,168.75131225585938,148.87193298339844,165.9460906982422,151.2622299194336
2020-03-18,0.3107001449623358,0.33693302428394434,0.27369395339413316,0.3395943918374298,0.13426169206516028,142.39756774902344,145.02810668945312,168.75131225585938,148.87193298339844,146.8748016357422
2020-03-19,0.3091100412335164,0.3262330539420222,0.28213928008033184,0.3064326872948766,0.14332632685233843,131.3222198486328,142.39756774902344,145.02810668945312,168.75131225585938,137.46413803100586
2020-03-20,0.29292111291582645,0.3736178018097618,0.30561527571026303,0.33395761424880654,0.30294272201786654,131.10865783691406,131.3222198486328,142.39756774902344,145.02810668945312,133.44070434570312
2020-03-23,0.2302605623997841,0.29791875967215864,0.23311202710022827,0.287472822935008,0.15878437554738134,128.9343719482422,131.10865783691406,131.3222198486328,142.39756774902344,127.97096824645996
2020-03-24,0.2598201203677619,0.2771743893443793,0.26131173826094445,0.27356403773506455,0.23125766333858822,120.51862335205078,128.9343719482422,131.10865783691406,131.3222198486328,126.26258277893066
2020-03-25,0.2580133030877335,0.2786301136791639,0.272548640276684,0.266682824187507,0.5016202487300753,124.48867797851562,120.51862335205078,128.9343719482422,131.10865783691406,124.54692077636719
2020-03-26,0.26972145861228447,0.29893788164525037,0.2718329467517585,0.2660240361036501,0.7189525310912593,124.24600982666016,124.48867797851562,120.51862335205078,128.9343719482422,123.76795196533203
2020-03-27,0.24247468584061826,0.2615251558807281,0.2099225863062012,0.2411345874078964,0.33394640042038887,125.81849670410156,124.24600982666016,124.48867797851562,120.51862335205078,124.17806243896484
2020-03-30,0.29487250057274283,0.2928965982485813,0.24735518997287875,0.25101728846446725,0.1601856717463654,122.15906524658205,125.81849670410156,124.24600982666016,124.48867797851562,125.35500717163086
2020-03-31,0.3669283078057267,0.39166900502558866,0.30375439052404063,0.28659444863770944,0.2884918549658434,129.1964569091797,122.15906524658205,125.81849670410156,124.24600982666016,129.01201820373535
2020-04-01,0.30050955235273935,0.3365688204206352,0.30547200408381325,0.3363731457167325,0.1800227710632335,138.87405395507812,129.1964569091797,122.15906524658205,125.81849670410156,130.0457820892334
2020-04-02,0.32045696963561954,0.33358472671842954,0.3165658776844953,0.30416355562545505,0.24150464179365916,129.95355224609375,138.87405395507812,129.1964569091797,122.15906524658205,132.6641731262207
2020-04-03,0.2692156043072996,0.3143687699273673,0.2915870096350798,0.3155833059582329,0.1112278857943598,132.63262939453125,129.95355224609375,138.87405395507812,129.1964569091797,131.80269813537598
2020-04-06,0.30022052521026177,0.31837210407359495,0.31413235492229186,0.3092877457916634,0.26742862147486424,125.75055694580078,132.63262939453125,129.95355224609375,138.87405395507812,129.56286811828613
2020-04-07,0.289235107958852,0.34850602114348916,0.31062531099555346,0.34157076567033595,0.1495445787353302,129.91473388671875,125.75055694580078,132.63262939453125,129.95355224609375,129.1843090057373
2020-04-08,0.3184332115817856,0.31698907429526535,0.30282381510797685,0.2992587560864779,0.1303205465055176,128.43931579589844,129.91473388671875,125.75055694580078,132.63262939453125,129.11635780334473
2020-04-09,0.31308507333296853,0.3097104131700572,0.2940204832993675,0.28805848719707416,0.16241898756349624,132.36082458496094,128.43931579589844,129.91473388671875,125.75055694580078,130.58935165405273
2020-04-13,0.3034727622309237,0.3083273982606455,0.28994075563516697,0.31990232197842394,0.04865125240847785,131.6425323486328,132.36082458496094,128.43931579589844,129.91473388671875,130.69855117797852
2020-04-14,0.3284791770088451,0.3258692182860805,0.3152775639292571,0.33754459246517365,0.40593799264319497,130.35153198242188,131.6425323486328,132.36082458496094,128.43931579589844,132.01623916625977
2020-04-15,0.3370072954927045,0.3446483784571599,0.3091223109901735,0.30299220058742926,0.2726396917148362,133.71006774902344,130.35153198242188,131.6425323486328,132.36082458496094,132.63989639282227
2020-04-16,0.35565363618924295,0.35527526041528934,0.3566465309383089,0.3411315108873012,0.2256086880364337,134.85545349121094,133.71006774902344,130.35153198242188,131.6425323486328,134.06921005249023
2020-04-17,0.37379417938644555,0.3879568796672612,0.3730366568439233,0.3884946758422503,0.24259940444911543,137.3597869873047,134.85545349121094,133.71006774902344,130.35153198242188,136.4303741455078
2020-04-20,0.365482717648146,0.3747094782882381,0.37482593291225996,0.3617019818124694,0.21645647223681908,139.7961883544922,137.3597869873047,134.85545349121094,133.71006774902344,137.67283248901367
2020-04-21,0.33180378442642444,0.3487972207019794,0.3391828192902334,0.34127798392890996,0.17016990716412683,138.67990112304688,139.7961883544922,137.3597869873047,134.85545349121094,137.49811553955078
2020-04-22,0.3347668806933105,0.34828776828132035,0.3411868462726221,0.3537226773119102,0.15712033631108777,134.15658569335938,138.67990112304688,139.7961883544922,137.3597869873047,136.79680633544922
2020-04-23,0.32334769550558806,0.3447210488127883,0.33696399418761236,0.33915501679687576,0.13855316167454895,134.55455017089844,134.15658569335938,138.67990112304688,139.7961883544922,135.10297775268555
2020-04-24,0.30289459433467025,0.318954319863038,0.32171894570689663,0.3253193862901671,0.11880364337011737,133.0208740234375,134.55455017089844,134.15658569335938,138.67990112304688,133.00147247314453
2020-04-27,0.32775638193005474,0.3311098945852564,0.32587026176165534,0.31265507325620345,0.1008495358206341,130.2738800048828,133.0208740234375,134.55455017089844,134.15658569335938,132.86557388305664
2020-04-28,0.3442344510015204,0.3510534822073963,0.36251544772632216,0.3562847375353124,0.08946400420388859,133.6129913330078,130.2738800048828,133.0208740234375,134.55455017089844,133.18346405029297
2020-04-29,0.41043620887505317,0.4114670298141436,0.3877089341242047,0.371218338616085,0.2083114380802242,135.82611083984375,133.6129913330078,130.2738800048828,133.0208740234375,136.10761260986328
2020-04-30,0.4099304113757175,0.4063719891990336,0.418413710717053,0.40269621687950674,0.2004291469609389,144.71746826171875,135.82611083984375,133.6129913330078,130.2738800048828,139.7015266418457
2020-05-01,0.34163275227402956,0.38897577024026897,0.3578631707153801,0.39471694911325383,0.05079698721317218,144.6495361328125,144.71746826171875,135.82611083984375,133.6129913330078,140.16744995117188
2020-05-04,0.35774965102869627,0.3541835408396141,0.33352864002365334,0.3319078677205922,0.0640655105973025,135.4766845703125,144.6495361328125,144.71746826171875,135.82611083984375,140.62124633789062
2020-05-05,0.36331455963437154,0.39458044656884717,0.37919180297385646,0.37019351598880523,0.18860571028201087,137.64129638671875,135.4766845703125,144.6495361328125,144.71746826171875,139.03905487060547
2020-05-06,0.36071274729558234,0.3679402431807117,0.3701736961934735,0.371584420778706,0.038404273953406905,138.38870239257812,137.64129638671875,135.4766845703125,144.6495361328125,137.3864860534668
2020-05-07,0.37090311268258247,0.38802952953553027,0.3771877914349332,0.381100995369539,0.1290506218251883,138.0392608642578,138.38870239257812,137.64129638671875,135.4766845703125,138.36928939819336
2020-05-08,0.38564679167658633,0.3988748889426874,0.4031686947511953,0.40650285824049637,0.13067087055526364,139.40789794921875,138.0392608642578,138.38870239257812,137.64129638671875,139.3059844970703
2020-05-11,0.358616732456129,0.36677557075887934,0.3680980921069449,0.3755374621232346,0.10973900858293922,141.38807678222656,139.40789794921875,138.0392608642578,138.38870239257812,139.14824676513672
2020-05-12,0.3520400016291859,0.36852261683207144,0.37260719857370994,0.3717309215015505,0.17581888246628133,137.75775146484375,141.38807678222656,139.40789794921875,138.0392608642578,138.8570442199707
2020-05-13,0.3129406733730279,0.3466136335566161,0.33109512830479826,0.3584077973527846,0.12182518829917674,136.87445068359375,137.75775146484375,141.38807678222656,139.40789794921875,136.9108543395996
2020-05-14,0.315759028846079,0.32397646804554836,0.30933682674403973,0.3062130019635563,0.15348572429497287,131.62313842773438,136.87445068359375,137.75775146484375,141.38807678222656,134.56425094604492
2020-05-15,0.29884719183830055,0.31065651903848523,0.31406068852138824,0.31250860973415684,0.06848835172534595,132.0016632080078,131.62313842773438,136.87445068359375,137.75775146484375,132.5573844909668
2020-05-18,0.3144582930936316,0.34020837192578113,0.32408099558986136,0.32817449150612044,0.1614555964266947,129.73028564453125,132.0016632080078,131.62313842773438,136.87445068359375,131.29551315307617
2020-05-19,0.29349916720078173,0.31116605535879205,0.3147764281545655,0.31668127271305824,0.23515501839201264,131.82696533203125,129.73028564453125,132.0016632080078,131.62313842773438,130.64273071289062
2020-05-20,0.29422184866827383,0.3070900012293972,0.3137029031336954,0.311630187285424,0.12059905412506569,129.0120086669922,131.82696533203125,129.73028564453125,132.0016632080078,129.91958236694336
2020-05-21,0.3038341597703188,0.29733655446839435,0.3165658010286433,0.300869198368225,0.09927307759677703,129.10906982421875,129.0120086669922,131.82696533203125,129.73028564453125,130.08702850341797
2020-05-22,0.2906082141082168,0.2949345179262458,0.3056151568625618,0.3002836238440547,0.08053074093536522,130.4000701904297,129.10906982421875,129.0120086669922,131.82696533203125,129.2862205505371
2020-05-26,0.31771041650299525,0.3291445296627089,0.32830363485247405,0.32385534485772516,0.127780697144859,128.6237335205078,130.4000701904297,129.10906982421875,129.0120086669922,130.0991554260254
2020-05-27,0.3565932016248915,0.36597500148138584,0.36072621045638587,0.3531370923434296,0.18041688561919778,132.2637481689453,128.6237335205078,130.4000701904297,129.10906982421875,132.1933822631836
2020-05-28,0.3623027374131037,0.35789564245701677,0.36401853516336113,0.36821718523504887,0.17052023121387283,137.48597717285156,132.2637481689453,128.6237335205078,130.4000701904297,134.15656661987305
2020-05-29,0.328985088119479,0.34610405297921387,0.32801743808575334,0.3546011322712357,0.32440007006481,138.2528076171875,137.48597717285156,132.2637481689453,128.6237335205078,135.44513702392578
2020-06-01,0.3487155078229046,0.3565126161759591,0.35793477032219845,0.341058330652221,0.1416184971098266,133.77801513671875,138.2528076171875,137.48597717285156,132.2637481689453,136.48618698120117
2020-06-02,0.3740109497433036,0.36997834491337667,0.37883409555361147,0.3672654633633212,0.10303906113154668,136.42794799804688,133.77801513671875,138.2528076171875,137.48597717285156,137.07101821899414
2020-06-03,0.4311061940141273,0.4298094885595918,0.41011121176865795,0.3995484428029701,0.17034506918899983,139.82530212402344,136.42794799804688,133.77801513671875,138.2528076171875,139.3812141418457
2020-06-04,0.45437799149199065,0.4578326758471529,0.43780978829758876,0.4302941801615441,0.16692940970397618,147.49359130859375,139.82530212402344,136.42794799804688,133.77801513671875,143.59149932861328
2020-06-05,0.5351789147882883,0.5325125512411755,0.5097403686732497,0.504962488883586,0.4347521457348047,150.61915588378906,147.49359130859375,139.82530212402344,136.42794799804688,149.85233306884766
2020-06-08,0.5590287665511068,0.5710169990727514,0.5649944281809548,0.5592067923018369,0.14481520406375897,161.47128295898438,150.61915588378906,147.49359130859375,139.82530212402344,156.06462860107422
2020-06-09,0.5325047320525816,0.5314206535184065,0.5206909553130407,0.5319748345750321,0.17235943247503943,164.6744842529297,161.47128295898438,150.61915588378906,147.49359130859375,159.4692611694336
2020-06-10,0.49174292967068667,0.5256704594153501,0.5111717433246318,0.5277289387618069,0.2563058328954283,161.11212158203125,164.6744842529297,161.47128295898438,150.61915588378906,160.7238540649414
2020-06-11,0.44599438657936996,0.468896327744027,0.465150636733885,0.4576726364702739,0.18199334384305482,155.6375274658203,161.11212158203125,164.6744842529297,161.47128295898438,157.72932815551758
2020-06-12,0.4631231075553045,0.47515607841549934,0.4566335035770622,0.48592949098490235,0.13671396041338238,149.49317932128906,155.6375274658203,161.11212158203125,164.6744842529297,154.50912857055664
2020-06-15,0.472807675442969,0.4809064059080257,0.44961947206336983,0.4377611749774093,0.1440707654580487,151.79368591308594,149.49317932128906,155.6375274658203,161.11212158203125,152.50469589233398
2020-06-16,0.4627617100159095,0.5084927039743694,0.47789057620527176,0.5142594664276801,0.1823874583990191,153.09439086914062,151.79368591308594,149.49317932128906,155.6375274658203,151.53160095214844
2020-06-17,0.4493189939969494,0.4678773266598708,0.4506214155622962,0.462943365179864,0.3999824837975127,151.74514770507812,153.09439086914062,151.79368591308594,149.49317932128906,151.64323043823242
2020-06-18,0.41643499902833925,0.4492438552784823,0.4346607152288554,0.4494737906161408,0.12773690663864076,149.939697265625,151.74514770507812,153.09439086914062,151.79368591308594,150.0755958557129
2020-06-19,0.4020526039624325,0.42667961605274196,0.42213540396591964,0.4389322650497436,0.453056577334034,145.5231475830078,149.939697265625,151.74514770507812,153.09439086914062,147.69987106323242
2020-06-22,0.3823945546559243,0.3917417659140252,0.4019519825430623,0.4037943488312994,0.12856892625678754,143.59149169921875,145.5231475830078,149.939697265625,151.74514770507812,145.00140380859375
2020-06-23,0.365482717648146,0.38853914953609126,0.37904880213609593,0.3952295179852927,0.24286214748642493,140.95127868652344,143.59149169921875,145.5231475830078,149.939697265625,142.18645477294922
2020-06-24,0.3430782288203119,0.3436293058568767,0.34655472466971526,0.3554063803719034,0.19294097039761782,138.67990112304688,140.95127868652344,143.59149169921875,145.5231475830078,139.72337341308594
